j,t,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
7100901703002,2013,1,1,1,0,1,1,0,0,1,1,1,2,1,0
7100901703014,2013,0,1,0,0,0,1,0,0,0,1,1,0,1,0
7100901703020,2013,1,3,1,1,0,1,0,0,0,1,0,0,1,1
7100901703032,2013,1,1,0,0,0,1,0,0,0,1,0,1,0,1
7100901703038,2013,0,1,1,1,1,0,1,0,0,0,1,1,0,1
7100901703056,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7100901703074,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7100901703092,2013,1,2,2,0,0,1,0,1,0,0,0,1,0,0
7100901703110,2013,1,1,1,0,0,1,0,0,1,1,0,0,1,0
7100901703128,2013,0,2,1,0,0,1,0,1,0,0,0,0,1,0
7100901703146,2013,1,1,1,0,0,1,0,1,0,1,0,0,1,0
7100901703164,2013,0,1,2,1,0,1,0,1,1,0,0,1,0,0
7101202901004,2013,0,0,0,0,0,1,0,2,1,0,0,1,0,0
7101202901020,2013,0,0,0,0,0,0,1,0,0,2,0,0,1,0
7101202901028,2013,0,0,1,0,0,1,0,1,0,0,0,1,1,0
7101202901044,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7101202901052,2013,0,0,1,0,0,1,0,1,1,1,0,1,1,0
7101202901076,2013,0,1,1,0,0,1,0,1,1,1,0,1,1,0
7101202901100,2013,0,2,1,0,1,1,0,1,1,0,1,0,1,1
7101202901124,2013,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7101202901172,2013,1,0,0,0,0,1,0,0,1,0,0,1,0,1
7101202901196,2013,0,0,1,0,0,1,0,2,1,2,0,0,1,0
7101202901220,2013,0,1,0,0,0,1,0,1,1,2,0,0,1,0
7110100201039,2013,1,0,0,0,1,0,0,0,2,1,0,1,0,0
7110100201072,2013,0,2,0,0,0,0,1,0,0,0,0,0,1,0
7110100201105,2013,0,0,1,2,0,1,0,0,1,1,1,0,1,0
7110100201138,2013,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7110100201171,2013,1,0,1,0,1,0,0,0,1,2,0,2,0,0
7110100201204,2013,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7110100201237,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7110100201270,2013,0,0,0,0,0,1,0,0,2,0,0,2,0,0
7110100201303,2013,0,0,1,0,1,1,0,0,1,1,0,0,1,0
7110100201340,2013,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7110301302003,2013,0,0,1,1,0,0,0,0,0,1,0,0,1,0
7110301302017,2013,1,1,0,0,0,1,0,0,0,1,0,1,0,0
7110301302024,2013,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7110301302038,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7110301302045,2013,0,1,1,0,0,1,0,0,0,1,0,0,1,0
7110301302066,2013,1,0,1,0,0,1,0,0,1,0,1,0,1,0
7110301302087,2013,0,1,0,0,1,1,0,0,0,1,1,0,1,1
7110301302108,2013,0,2,1,0,1,0,0,0,0,0,0,1,0,0
7110301302129,2013,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7110301302150,2013,0,1,0,0,1,0,0,1,0,0,0,1,0,0
7110301302171,2013,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7110301302192,2013,1,1,2,0,0,1,0,0,0,1,0,0,1,0
7110400302012,2013,0,0,0,1,1,0,1,0,0,0,1,0,1,0
7110400302027,2013,0,0,0,1,1,1,0,0,0,1,2,0,1,0
7110400302042,2013,0,0,2,0,0,1,0,1,0,1,0,0,1,0
7110400302057,2013,0,2,0,0,1,1,0,0,0,2,2,0,1,0
7110400302072,2013,0,2,1,0,0,1,0,1,0,0,1,0,1,0
7110400302087,2013,0,1,1,0,1,0,0,0,0,0,1,1,0,0
7110400302102,2013,3,1,0,0,0,1,0,0,2,4,0,0,1,0
7110400302132,2013,1,0,0,1,1,0,0,0,1,0,0,1,0,0
7110400302147,2013,0,1,0,2,0,0,1,0,0,1,1,0,1,0
7110400302162,2013,0,0,0,0,0,0,1,0,2,0,2,0,1,0
7110400302177,2013,0,1,1,1,1,0,0,0,0,1,0,0,1,0
7110401603001,2013,0,1,1,0,0,1,0,1,1,1,1,0,1,0
7110401603013,2013,0,1,2,0,1,0,1,0,0,0,1,0,1,0
7110401603019,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7110401603031,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7110401603037,2013,0,0,2,0,1,0,1,0,1,0,1,0,2,0
7110401603055,2013,1,0,1,0,0,1,0,0,1,1,1,0,1,0
7110401603073,2013,0,1,0,1,0,1,0,1,1,1,0,0,1,0
7110401603091,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7110401603109,2013,1,0,2,0,1,0,0,0,0,0,0,1,0,0
7110401603127,2013,0,0,1,2,0,0,1,0,0,1,1,0,1,0
7110401603145,2013,0,0,1,0,0,0,0,0,2,1,0,1,0,1
7110401603163,2013,0,1,0,0,0,1,0,1,0,0,0,1,0,0
7110502003003,2013,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7110502003015,2013,0,0,0,0,0,1,0,0,0,0,1,1,0,0
7110502003021,2013,1,2,0,0,0,1,0,0,0,1,0,1,0,0
7110502003033,2013,1,1,1,1,1,0,0,0,1,0,0,0,1,0
7110502003039,2013,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7110502003057,2013,1,1,1,0,0,1,0,0,1,0,0,1,0,0
7110502003075,2013,0,0,1,0,0,1,0,2,1,1,0,1,0,0
7110502003093,2013,0,1,1,0,1,0,0,1,1,0,0,1,0,0
7110502003111,2013,0,1,0,0,1,0,0,2,0,0,0,1,0,0
7110502003129,2013,0,1,1,0,0,0,0,0,1,0,1,1,1,0
7110502003147,2013,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7110502003165,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7110800501002,2013,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7110800501014,2013,1,1,0,0,0,1,0,0,0,0,0,1,0,0
7110800501026,2013,0,1,0,1,0,1,0,0,1,1,0,0,1,0
7110800501038,2013,0,1,0,0,0,1,0,1,1,0,0,1,0,0
7110800501059,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7110800501063,2013,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7110800501075,2013,1,1,1,0,0,1,0,1,1,0,0,1,0,0
7110800501087,2013,0,0,0,0,1,1,0,0,0,2,0,0,0,0
7110800501099,2013,0,0,0,0,1,0,0,3,0,0,0,1,0,0
7110800501111,2013,1,1,0,0,0,1,0,0,0,0,0,1,0,0
7120100102002,2013,0,1,0,0,1,0,0,0,2,2,0,0,0,0
7120100102020,2013,0,1,0,0,0,1,0,0,2,0,0,1,0,0
7120100102038,2013,2,0,1,0,1,1,0,1,1,1,0,0,1,0
7120100102056,2013,0,1,3,0,0,1,0,0,0,0,1,0,1,0
7120100102074,2013,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7120100102093,2013,0,0,1,0,0,1,0,0,3,0,0,1,0,0
7120100102111,2013,0,0,1,0,1,0,0,0,0,1,1,0,1,0
7120100102132,2013,0,1,0,0,1,0,0,1,0,1,0,1,1,0
7120100102140,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7120100102151,2013,0,0,0,0,1,0,0,1,1,1,0,1,0,0
7120100102170,2013,0,1,1,2,0,1,0,1,0,1,0,0,1,0
7120100102191,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7120101602001,2013,1,1,1,0,0,1,0,1,1,0,0,1,0,0
7120101602009,2013,0,0,0,0,0,1,0,1,1,1,0,1,0,0
7120101602013,2013,1,2,0,0,1,0,0,0,0,0,0,0,0,1
7120101602021,2013,0,0,1,1,0,1,0,0,0,0,0,1,0,1
7120101602025,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7120101602037,2013,0,1,0,0,0,1,0,0,1,2,1,0,1,0
7120101602049,2013,1,1,2,0,1,0,1,0,0,0,0,1,1,1
7120101602061,2013,0,0,1,1,0,0,1,0,1,1,0,0,1,0
7120101602073,2013,1,1,0,0,0,1,0,0,1,0,0,1,0,0
7120101602085,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7120101602097,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7120101602109,2013,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7120102802002,2013,1,1,0,0,0,1,0,0,1,2,0,1,0,0
7120102802012,2013,0,1,0,0,0,1,0,1,1,2,0,1,0,0
7120102802017,2013,0,1,0,0,1,0,1,0,0,0,1,0,2,0
7120102802027,2013,0,0,1,0,0,1,0,0,0,2,0,0,1,0
7120102802032,2013,1,0,1,0,1,0,0,0,1,0,0,1,0,0
7120102802047,2013,0,0,0,0,1,1,0,1,1,1,1,1,0,0
7120102802062,2013,1,1,2,0,1,1,0,1,1,0,1,0,1,0
7120102802077,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7120102802092,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7120102802107,2013,0,0,0,0,1,0,0,1,1,0,0,1,0,0
7120102802122,2013,0,0,1,0,0,1,0,0,0,0,1,0,1,0
7120102802137,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7130101301003,2013,0,0,2,1,1,1,0,0,1,1,1,0,1,0
7130101301015,2013,0,0,2,2,0,1,0,2,1,0,0,1,1,0
7130101301021,2013,0,1,0,0,1,0,0,2,1,0,0,1,0,0
7130101301033,2013,0,0,1,1,0,1,0,2,1,1,1,0,1,0
7130101301039,2013,0,0,1,0,0,1,0,0,1,1,2,1,1,0
7130101301057,2013,0,0,0,1,2,0,0,0,0,0,0,0,1,0
7130101301075,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7130101301093,2013,0,0,1,0,1,0,1,0,1,0,2,0,1,0
7130101301111,2013,1,1,1,0,0,0,0,0,0,1,1,1,0,0
7130101301129,2013,1,1,2,0,0,1,0,0,1,0,2,1,0,0
7130101301147,2013,0,0,1,1,0,1,0,0,0,0,1,0,1,0
7130101301165,2013,0,0,0,1,2,1,0,0,0,1,1,0,1,0
7130102505001,2013,0,0,0,0,1,0,0,0,0,0,0,3,0,1
7130102505011,2013,0,1,2,0,0,1,0,0,0,1,0,1,0,0
7130102505016,2013,0,0,0,0,1,0,0,0,0,0,0,1,1,0
7130102505026,2013,0,0,1,0,2,1,0,0,0,2,1,1,1,0
7130102505031,2013,1,2,1,0,0,0,1,0,1,1,0,0,1,0
7130102505046,2013,0,0,0,0,0,1,0,2,0,0,0,1,0,0
7130102505061,2013,0,0,0,0,1,0,0,1,2,0,0,1,0,0
7130102505076,2013,1,1,0,1,1,0,0,1,0,1,0,1,0,1
7130102505091,2013,1,2,1,0,0,1,0,0,0,1,1,1,0,0
7130102505106,2013,2,1,0,0,1,0,0,0,0,0,0,1,0,0
7130102505121,2013,1,2,0,0,0,0,1,1,0,0,0,1,0,0
7130102505136,2013,1,0,1,0,0,1,0,2,0,0,0,1,0,1
7140100402004,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7140100402026,2013,0,2,2,0,0,1,0,2,0,2,1,0,1,0
7140100402047,2013,0,1,1,1,0,0,0,0,0,0,0,2,1,0
7140100402068,2013,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7140100402089,2013,0,1,0,1,0,0,1,0,0,1,0,0,1,0
7140100402107,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7140100402111,2013,1,0,0,0,0,0,0,0,3,1,0,0,1,0
7140100402132,2013,1,1,0,3,0,1,0,1,0,1,0,0,1,1
7140100402153,2013,0,2,0,0,0,1,0,3,1,1,0,1,0,0
7140100402175,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7140100402196,2013,0,0,1,1,0,0,1,0,0,0,0,0,1,0
7140100402231,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7140101303006,2013,0,1,0,0,0,1,0,2,1,2,0,0,1,0
7140101303018,2013,0,0,1,2,0,0,1,0,2,1,0,0,1,0
7140101303024,2013,0,1,0,0,0,0,1,0,1,1,1,0,1,0
7140101303036,2013,0,0,0,2,0,0,1,0,0,1,0,0,1,0
7140101303042,2013,0,0,0,1,0,0,1,0,0,0,1,2,0,1
7140101303060,2013,0,1,1,0,0,1,0,1,1,1,2,0,1,0
7140101303078,2013,0,0,0,0,0,0,0,0,1,0,2,0,0,2
7140101303096,2013,0,0,1,0,0,0,1,0,0,1,1,1,0,1
7140101303114,2013,0,0,1,1,0,0,1,0,0,0,1,1,1,0
7140101303132,2013,0,2,0,0,0,0,0,2,1,0,0,0,1,0
7140101303150,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7140101303168,2013,0,0,1,1,0,0,1,0,0,0,0,0,1,0
7150100704003,2013,2,2,0,0,1,0,0,0,0,0,0,1,0,0
7150100704015,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7150100704021,2013,0,2,0,0,0,0,0,0,0,1,0,0,1,0
7150100704027,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7150100704040,2013,0,1,0,3,1,0,1,0,1,0,0,0,1,0
7150100704058,2013,1,1,1,2,0,1,0,0,0,0,1,1,1,0
7150100704076,2013,1,0,0,2,0,1,0,0,2,2,0,0,1,1
7150100704094,2013,0,2,0,0,0,0,0,1,0,1,0,1,0,0
7150100704112,2013,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7150100704130,2013,0,0,1,1,3,0,1,1,0,0,0,1,0,0
7150100704148,2013,0,2,3,0,0,1,0,1,1,0,0,0,1,0
7150100704166,2013,0,0,1,1,1,0,1,0,3,0,1,1,0,1
7150102609006,2013,0,1,3,1,0,0,1,0,1,0,1,0,0,1
7150102609022,2013,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7150102609030,2013,1,1,1,1,0,1,0,0,2,1,1,0,1,1
7150102609046,2013,0,0,0,0,1,0,0,1,1,0,0,1,0,0
7150102609054,2013,0,0,0,1,0,1,0,1,1,1,0,2,0,2
7150102609078,2013,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7150102609102,2013,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7150102609126,2013,0,1,0,0,0,1,0,1,2,0,0,1,0,0
7150102609150,2013,0,1,0,0,1,1,0,1,2,0,0,1,1,0
7150102609174,2013,1,1,1,0,0,1,0,0,1,2,0,1,0,0
7150102609198,2013,1,0,0,0,0,1,0,0,1,1,0,0,1,0
7150102609222,2013,1,0,0,1,1,1,0,0,1,0,0,1,1,0
7150104404007,2013,0,2,0,0,1,0,0,1,0,0,0,1,0,0
7150104404031,2013,1,1,0,0,0,1,0,1,0,0,0,1,0,0
7150104404048,2013,0,1,1,0,0,1,0,0,0,1,1,0,1,0
7150104404058,2013,0,1,0,0,0,1,0,1,1,0,0,0,1,1
7150104404063,2013,0,0,0,0,0,0,1,1,1,0,1,1,1,1
7150104404083,2013,0,0,2,0,0,1,0,1,1,0,0,1,0,0
7150104404107,2013,0,1,0,1,1,0,1,0,0,1,1,0,1,0
7150104404131,2013,1,2,2,0,0,1,0,0,0,1,1,0,1,0
7150104404155,2013,1,0,1,1,0,1,0,0,1,0,1,1,1,0
7150104404179,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7150104404203,2013,0,2,0,0,0,1,0,1,0,2,1,0,1,1
7150104404227,2013,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7160100803006,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7160100803018,2013,1,2,0,0,0,1,0,1,1,0,0,0,1,0
7160100803024,2013,1,1,1,1,0,1,0,0,0,0,1,1,1,0
7160100803036,2013,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7160100803042,2013,1,1,1,0,0,0,1,0,1,0,0,0,1,0
7160100803061,2013,0,2,1,2,0,1,0,0,1,0,1,1,1,1
7160100803079,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7160100803098,2013,0,1,1,0,1,1,0,0,1,1,0,2,1,0
7160100803119,2013,0,0,0,1,0,0,1,0,0,0,1,1,1,0
7160100803159,2013,0,2,1,1,0,1,0,0,1,0,0,0,1,0
7160100803174,2013,0,0,3,0,0,0,1,0,0,1,0,3,1,1
7160101705001,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7160101705009,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7160101705019,2013,2,1,0,0,0,1,0,0,1,0,0,1,0,0
7160101705034,2013,0,0,1,1,2,1,0,1,0,1,1,0,1,0
7160101705049,2013,1,0,1,1,0,0,1,0,1,1,1,0,1,0
7160101705065,2013,0,0,0,0,1,0,0,2,1,0,0,1,0,0
7160101705080,2013,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7160101705095,2013,1,0,1,0,0,1,0,1,0,0,0,2,0,0
7160101705110,2013,0,1,1,0,0,1,0,0,2,1,0,1,0,0
7160101705125,2013,0,0,0,1,1,1,0,0,1,2,0,0,0,0
7160101705137,2013,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7160101705142,2013,1,2,2,2,0,1,0,0,1,0,0,2,2,1
7170100103001,2013,1,0,1,0,0,1,0,0,2,0,0,0,0,0
7170100103028,2013,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7170100103055,2013,0,1,0,0,0,0,0,0,0,1,2,0,1,0
7170100103072,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7170100103083,2013,1,1,0,0,0,1,0,0,1,1,0,0,1,0
7170100103110,2013,1,0,0,1,1,1,0,0,1,3,0,0,1,0
7170100103137,2013,0,2,0,0,0,1,0,1,0,0,0,0,1,0
7170100103164,2013,1,0,1,0,0,1,0,0,2,0,0,0,1,0
7170100103182,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7170100103192,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7170100103219,2013,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7170100103246,2013,0,0,0,2,0,1,0,1,1,1,0,1,0,0
7170200104008,2013,1,1,0,1,1,0,0,0,0,1,1,2,1,0
7170200104016,2013,0,0,1,0,0,0,0,2,1,0,0,1,1,0
7170200104024,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7170200104032,2013,0,0,0,0,1,0,0,0,1,0,1,1,0,0
7170200104040,2013,0,0,0,0,0,1,0,0,1,1,0,1,0,1
7170200104048,2013,0,1,0,0,1,0,0,1,0,0,0,1,1,1
7170200104056,2013,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7170200104064,2013,0,0,0,1,0,0,1,0,1,1,0,0,1,0
7170200104072,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7170200104080,2013,0,1,1,0,0,1,0,0,0,0,0,1,0,0
7170200104088,2013,1,1,0,0,0,1,0,0,1,0,0,2,0,0
7170200104096,2013,0,0,0,1,0,0,1,0,1,1,0,0,0,1
7170200803003,2013,0,0,2,0,0,1,0,1,0,0,1,0,1,0
7170200803011,2013,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7170200803015,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7170200803023,2013,2,1,0,0,0,1,0,0,0,2,0,0,1,0
7170200803027,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7170200803039,2013,1,1,0,1,0,1,0,0,0,0,1,1,0,0
7170200803051,2013,0,1,0,2,0,0,1,0,0,0,2,0,1,0
7170200803063,2013,0,1,1,2,0,1,0,2,1,0,0,1,1,0
7170200803075,2013,1,0,0,0,0,1,0,1,1,1,0,1,0,0
7170200803087,2013,1,0,0,0,1,0,0,0,1,1,0,1,0,0
7170200803099,2013,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7170200803111,2013,0,1,0,1,0,1,0,0,0,1,0,0,1,0
7170301401006,2013,0,1,1,0,0,1,0,1,0,1,1,1,0,0
7170301401018,2013,0,1,0,2,2,0,1,0,0,1,0,0,1,0
7170301401024,2013,1,1,0,0,0,1,0,0,0,0,0,1,0,0
7170301401036,2013,0,0,1,1,0,1,0,1,1,0,0,0,1,0
7170301401042,2013,0,0,1,2,2,0,1,0,0,0,0,0,0,1
7170301401060,2013,0,0,1,3,1,0,1,0,0,1,2,0,1,0
7170301401078,2013,2,1,0,0,0,1,0,0,1,0,0,1,0,0
7170301401096,2013,1,1,0,0,0,1,0,0,0,1,0,1,0,0
7170301401114,2013,0,2,0,1,2,1,0,0,0,1,1,1,1,0
7170301401132,2013,0,0,1,1,0,0,1,0,0,0,0,0,0,1
7170301401150,2013,0,0,1,0,0,1,0,0,2,0,0,1,0,0
7170301401168,2013,1,1,0,1,0,1,0,0,0,2,0,2,1,0
7170402501006,2013,0,0,1,0,2,1,1,0,0,0,1,1,2,0
7170402501018,2013,2,1,1,1,1,1,0,0,0,1,1,1,1,0
7170402501024,2013,0,2,2,0,1,0,1,0,0,0,1,0,1,0
7170402501036,2013,1,2,0,1,0,0,0,0,0,1,0,1,0,0
7170402501042,2013,0,0,2,1,0,0,0,1,2,1,0,0,1,0
7170402501060,2013,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7170402501078,2013,0,0,0,2,0,1,1,0,0,0,1,0,0,1
7170402501096,2013,0,0,1,0,0,1,0,1,2,1,0,0,1,0
7170402501114,2013,0,1,0,0,0,1,0,1,0,1,0,1,0,0
7170402501132,2013,0,0,1,1,1,0,0,0,0,1,0,0,1,0
7170402501168,2013,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7180100101001,2013,0,0,0,0,0,1,0,1,2,3,0,0,1,0
7180100101013,2013,0,0,1,0,0,1,0,2,2,1,0,0,1,0
7180100101019,2013,0,1,1,0,0,1,0,1,1,0,0,0,1,0
7180100101031,2013,0,0,1,0,1,0,0,1,1,0,0,1,0,0
7180100101037,2013,0,1,1,0,0,1,0,0,1,0,0,1,0,0
7180100101055,2013,1,1,0,0,1,0,0,0,1,0,0,1,0,0
7180100101073,2013,3,0,1,0,1,0,0,0,2,0,1,1,0,0
7180100101091,2013,0,1,1,0,0,0,1,0,2,2,2,0,1,0
7180100101109,2013,0,1,0,0,1,0,1,0,0,0,2,0,1,0
7180100101127,2013,0,1,1,0,0,0,0,0,1,1,0,0,1,0
7180100101145,2013,0,2,0,0,0,1,0,0,1,2,0,0,1,0
7180100101163,2013,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7180101001003,2013,0,0,0,0,0,0,0,0,1,0,1,0,1,0
7180101001013,2013,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7180101001018,2013,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7180101001033,2013,0,0,0,0,1,0,1,1,1,0,0,0,0,0
7180101001048,2013,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7180101001051,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7180101001063,2013,0,1,1,0,0,1,0,1,1,0,0,1,0,0
7180101001078,2013,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7180101001093,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7180101001108,2013,1,0,1,0,0,0,0,0,0,0,0,3,2,0
7180101001123,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7180101001138,2013,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7180102302001,2013,0,2,0,1,0,0,1,0,0,1,0,0,0,1
7180102302016,2013,0,1,0,0,0,1,0,1,1,0,0,0,1,0
7180102302026,2013,1,1,1,0,0,1,0,0,0,1,0,0,1,0
7180102302031,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7180102302047,2013,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7180102302062,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7180102302077,2013,0,0,2,0,0,0,0,0,1,0,0,0,1,0
7180102302090,2013,1,1,1,0,1,0,0,0,0,0,0,1,0,0
7180102302092,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7180102302107,2013,1,1,2,1,0,0,1,0,0,2,0,0,1,0
7180102302122,2013,0,0,0,1,0,0,1,0,0,2,0,0,1,0
7180102302137,2013,0,0,0,0,0,1,0,0,0,2,0,0,1,0
7190100701003,2013,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7190100701013,2013,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7190100701018,2013,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7190100701028,2013,1,0,2,0,0,1,0,0,0,0,0,0,1,0
7190100701033,2013,0,0,0,1,0,1,0,0,3,0,0,0,1,0
7190100701048,2013,1,1,0,0,0,1,0,0,0,0,0,0,1,0
7190100701063,2013,0,0,0,1,0,1,0,1,1,2,0,0,1,0
7190100701078,2013,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7190100701093,2013,0,0,0,0,1,0,1,0,1,0,0,0,1,0
7190100701108,2013,0,0,1,1,0,1,0,0,2,1,0,0,1,0
7190100701123,2013,0,1,1,0,0,0,1,0,0,0,2,0,1,0
7190100701138,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7190102302002,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7190102302014,2013,0,0,1,0,0,0,0,0,0,0,1,0,1,1
7190102302020,2013,1,0,1,0,0,1,0,0,1,1,0,0,1,0
7190102302032,2013,0,0,0,1,0,0,1,0,1,1,2,0,1,0
7190102302038,2013,0,0,2,0,0,0,1,0,1,0,0,0,1,0
7190102302056,2013,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7190102302074,2013,0,0,0,2,0,0,1,0,0,1,0,0,0,1
7190102302092,2013,0,0,1,0,0,0,1,0,0,1,1,1,1,0
7190102302110,2013,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7190102302128,2013,0,1,0,1,1,0,1,0,1,0,1,0,1,0
7190102302164,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7200101203004,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7200101203016,2013,0,0,0,1,0,0,1,0,0,0,1,1,1,0
7200101203022,2013,0,2,0,2,0,1,0,1,0,0,0,0,1,1
7200101203034,2013,1,1,2,0,0,1,0,0,1,0,0,1,0,0
7200101203040,2013,0,0,0,0,0,1,0,1,2,1,0,1,0,0
7200101203058,2013,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7200101203076,2013,1,1,2,2,0,0,1,1,1,0,0,0,1,0
7200101203094,2013,0,0,1,0,0,0,1,0,3,1,0,0,1,0
7200101203112,2013,0,0,1,0,0,0,1,0,1,0,0,0,0,1
7200101203130,2013,0,0,1,1,1,0,1,0,0,0,0,0,0,1
7200101203148,2013,0,1,1,1,1,1,1,0,0,0,0,1,1,0
7200101203166,2013,1,0,0,0,0,0,0,0,1,0,0,1,1,0
7200203802002,2013,0,1,0,0,0,0,1,2,1,1,1,0,1,0
7200203802014,2013,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7200203802020,2013,0,0,0,0,1,0,0,0,0,1,1,1,1,0
7200203802032,2013,0,0,1,0,0,0,0,0,1,1,0,0,1,0
7200203802038,2013,1,0,0,0,0,1,0,1,2,0,0,0,1,0
7200203802056,2013,0,0,0,0,0,0,1,0,1,0,0,0,1,1
7200203802074,2013,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7200203802092,2013,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7200203802110,2013,1,0,0,0,1,0,0,0,1,0,0,1,0,0
7200203802128,2013,1,3,1,0,1,1,0,0,0,0,1,0,1,0
7200203802146,2013,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7200203802164,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200500107002,2013,0,0,1,1,0,1,0,0,1,2,0,0,0,0
